Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,441,306,0.7317347060590323,0.7363484209504556,1.0,1.0,0.03931251612243625,0.7728563767443084,True,True,True,2.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_trim02,compact_performance,0.0,441,437,0.706723369369834,0.7068987335899257,1.0,1.0,0.05387107508466382,0.7526356903811413,True,True,True,3.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,441,374,0.6358480855305323,0.6487265110440722,1.0,1.0,0.030875166660439435,0.7100402974514541,True,True,True,4.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,441,441,0.8434731403641887,0.8523318600333875,1.0,1.0,0.013550032573739657,0.8541413823931979,False,True,True,49.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,0.8176426092382993,0.8291154443721753,1.0,1.0,0.019129991725605033,0.8370915876620458,False,True,True,6.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,441,441,0.796445963472143,0.8172457206368762,1.0,1.0,0.04854363414603413,0.8255543125037307,False,True,True,22.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__rating__colley__z,within_season_normalization,0.0,441,441,0.7788644023560227,0.7873667431300597,1.0,1.0,0.036024265304874126,0.8078452346085587,False,True,True,23.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,441,441,0.7695754742570629,0.7742060272105009,1.0,1.0,0.029583363772313853,0.7997421628467016,False,True,True,24.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,441,441,0.7663673558661034,0.7707001603150077,1.0,1.0,0.058633540742864865,0.7961915536120319,False,True,True,25.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__half_marginmean_first,compact_performance,0.0,441,416,0.7543966100814209,0.7655802610151706,1.0,1.0,0.05669545039908286,0.7911779614892311,False,True,True,29.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,0.754896379689727,0.7650303410142208,1.0,1.0,0.06747784194892503,0.7905926535406089,False,True,True,7.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,-0.7339910665169052,0.7226445540323848,1.0,1.0,0.03736905651067246,0.7668526583088369,False,True,True,8.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,441,299,0.7255969427753574,0.7246824657783596,1.0,1.0,0.036542142280110435,0.7660172252929869,False,True,True,9.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,441,342,0.7112410559156019,0.7235317286963571,1.0,1.0,0.0507314632526501,0.7617390035455778,False,True,True,26.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__rating__colley__pct,within_season_normalization,0.0,441,317,0.7195164966805022,0.7124418764509491,1.0,1.0,0.02756872129168164,0.7591629811144988,False,True,True,27.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__norm__schedule__rpi__pct,within_season_normalization,0.0,441,319,0.7155386039110558,0.7072573892469265,1.0,1.0,0.07402612699155608,0.7539409946192948,False,True,True,28.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_q90,compact_performance,0.0,441,296,0.6816680259681126,0.7129826927170072,1.0,1.0,0.08149189333595985,0.7489389824837098,False,True,True,30.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__half_pointsformean_first,compact_performance,0.0,441,408,0.6729353484349024,0.692666499415165,1.0,1.0,0.059517691119848504,0.7381449887301638,False,True,True,31.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,441,307,0.6611673692789614,0.6692271301888245,1.0,1.0,0.059977033698000115,0.7242867623840872,False,True,True,10.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__blowout_win20_rate,compact_performance,0.0,441,373,0.6691038595897478,0.6604464476902441,1.0,1.0,0.04932741119218642,0.7222440475533741,False,True,True,32.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__home_margin_mean,compact_performance,0.031746031746031744,427,421,0.6876754217814672,0.6569270818845804,1.0,1.0,0.08377081588137325,0.7207230769215839,False,True,True,33.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_q75,compact_performance,0.0,441,167,0.6617133987832658,0.6585395835512303,1.0,1.0,0.04069856071782996,0.7200480054081958,False,True,True,34.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__ewm_h20_margin,compact_performance,0.0,441,441,0.6567919318983484,0.6577831556861782,1.0,1.0,0.08988120131021526,0.7166348916945935,False,True,True,35.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
matchup__team1_seed,matchup_context,0.0,441,16,-0.6582952285638531,0.6512940974730712,1.0,1.0,0.04255705498566198,0.7157438348716954,False,True,True,16.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__pythag_exp8p0,compact_performance,0.0,441,441,0.6458523905010457,0.6563794435267906,1.0,1.0,0.0663754302763303,0.7144946415920362,False,True,True,36.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_median,compact_performance,0.0,441,93,0.6414151521536106,0.6479542178659442,1.0,1.0,0.0497387923857705,0.7101398063540167,False,True,True,37.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,-0.6336762819579744,0.6400516275953664,1.0,1.0,0.029098441682520515,0.7054696256092294,False,True,True,11.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__half_winpct_first,compact_performance,0.0,441,186,0.633118966784264,0.6339147924485463,1.0,1.0,0.04099323751347306,0.7019255435673014,False,True,True,38.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__ewm_h10_margin,compact_performance,0.0,441,441,0.6263043493782099,0.6150378936015911,1.0,1.0,0.08250691945402777,0.6897048690138088,False,True,True,39.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__blowout_win10_rate,compact_performance,0.0,441,356,0.6092106196488277,0.6093109799714315,1.0,1.0,0.1167146743490185,0.6818270197350684,False,True,True,40.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__points_for_mean,compact_performance,0.0,441,435,0.6057662558149688,0.6058392582747372,1.0,1.0,0.09880322500672511,0.680119291250898,False,True,True,41.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
matchup__team1_is_seed_favorite,matchup_context,0.0,441,2,0.6012888313530454,0.6015988178683948,1.0,1.0,0.04884619942487112,0.6790971274975046,False,True,True,17.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__pythag_exp13p91,compact_performance,0.0,441,441,0.5916524835149216,0.5969450339464464,1.0,1.0,0.07973305678099385,0.6735078403963372,False,True,True,42.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__away_margin_mean,compact_performance,0.0,441,432,0.5767985210635138,0.5884652836716319,1.0,1.0,0.06788524603520774,0.666643600954948,False,True,True,43.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__wins,compact_performance,0.0,441,33,0.5847421831919402,0.5815584508635616,1.0,1.0,0.04116425584111716,0.6661447664830917,False,True,True,44.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_q25,compact_performance,0.0,441,176,0.5946860396064676,0.5729178021220921,1.0,1.0,0.09802332164309124,0.6619105408663034,False,True,True,45.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__margin_q10,compact_performance,0.0,441,279,0.5570074312120394,0.5871280757648317,1.0,1.0,0.08228367386735713,0.6610717642790737,False,True,True,46.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
matchup__team2_seed,matchup_context,0.0,441,16,0.5694977950790964,0.5728709638338176,1.0,1.0,0.027749100390049408,0.6591576135420317,False,True,True,18.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__ewm_h20_points_for,compact_performance,0.0,441,441,0.5809508357703811,0.5629695289117469,1.0,1.0,0.08746453830400225,0.6545359762149623,False,True,True,47.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
diff__compact__win_pct,compact_performance,0.0,441,348,0.549689809317186,0.5500730178643382,1.0,1.0,0.0426353611491167,0.6432613921786986,False,True,True,48.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,0.2891216761996114,0.3415384051996388,1.0,1.0,0.20916327402679108,0.4791786722986695,False,True,True,12.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,0.29688573653730516,0.29990053512234266,1.0,1.0,0.12060628999298961,0.464442867297212,False,True,True,13.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,0.28128732418678104,0.3000334599096533,1.0,1.0,0.18109827467974726,0.4586553410905355,False,True,True,14.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,441,441,0.2778623950281557,0.2673916566161536,1.0,1.0,0.0831052737560995,0.44615351113170404,False,True,True,15.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
matchup__equal_seed,matchup_context,0.0,441,2,0.05449547977806001,0.06383282196017794,0.6666666666666666,1.0,0.0757105342795147,0.24626700538754467,False,True,True,19.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
matchup__seed_gap_abs,matchup_context,0.0,441,14,0.03066286245594313,0.07984115454516781,0.42857142857142855,1.0,0.11402817617811499,0.209079885446292,False,True,True,20.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
context__season_centered_2000,matchup_context,0.0,441,7,-0.008851213293702686,0.0,0.0,1.0,0.0,0.1019472669246146,False,True,True,21.0,selected,rich_W_2017,,lgb_margin,Team1Margin,True
